檢核,說明,林管處,工作站,"樣區
編號","樣點
代號","樣區
名稱","樣區樣點
編號","TWD97_X
","TWD97_Y
",經度,緯度,,
檢核ok,,屏東,旗山,旗山7,3,"3,4林班",A38-12-03,206660,2553263,120.576973,23.080528,,2066602553263
檢核ok,,屏東,旗山,旗山7,4,"3,4林班",A38-12-04,206424,2554094,120.574646,23.088026,,2064242554094
檢核ok,,屏東,旗山,旗山7,5,"3,4林班",A38-12-05,206354,2553336,120.573984,23.081179,,2063542553336
檢核ok,,屏東,旗山,旗山7,6,"3,4林班",A38-12-06,205804,2553172,120.56862,23.079684,,2058042553172
檢核ok,,屏東,旗山,旗山8,1,46林班,A38-06-01,207514,2537421,120.585745,22.937489,,2075142537421
檢核ok,,屏東,旗山,旗山8,2,46林班,A38-06-02,207536,2537653,120.585953,22.939585,,2075362537653
檢核ok,,屏東,旗山,旗山8,3,46林班,A38-06-03,207545,2537932,120.586033,22.942105,,2075452537932
檢核ok,,屏東,旗山,旗山8,4,46林班,A38-06-04,207754,2538437,120.588057,22.94667,,2077542538437
檢核ok,,屏東,旗山,旗山8,5,46林班,A38-06-05,207694,2538612,120.587468,22.948249,,2076942538612
檢核ok,,屏東,旗山,旗山8,6,46林班,A38-06-06,207651,2538798,120.587043,22.949928,,2076512538798
檢核ok,,屏東,旗山,旗山9,1,113林班,A38-05-01,188276,2522950,120.398749,22.80621,,1882762522950
檢核ok,,屏東,旗山,旗山9,2,113林班,A38-05-02,188090,2522769,120.396945,22.804569,,1880902522769
檢核ok,,屏東,旗山,旗山9,3,113林班,A38-05-03,187932,2522598,120.395413,22.803019,,1879322522598
檢核ok,,屏東,旗山,旗山9,4,113林班,A38-05-04,187717,2522586,120.393319,22.802902,,1877172522586
檢核ok,,屏東,旗山,旗山9,5,113林班,A38-05-05,187463,2522457,120.39085,22.801728,,1874632522457
檢核ok,,屏東,旗山,旗山9,6,113林班,A38-05-06,187261,2522303,120.388889,22.80033,,1872612522303
檢核ok,,屏東,旗山,旗山10,1,月光山,A38-13-01,203175,2535811,120.543488,22.922834,,2031752535811
檢核ok,,屏東,旗山,旗山10,2,月光山,A38-13-02,203128,2536007,120.543024,22.924603,,2031282536007
檢核ok,,屏東,旗山,旗山10,3,月光山,A38-13-03,203048,2536205,120.542238,22.926388,,2030482536205
檢核ok,,屏東,旗山,旗山10,4,月光山,A38-13-04,202977,2536389,120.54154,22.928048,,2029772536389
檢核ok,,屏東,旗山,旗山10,5,月光山,A38-13-05,202877,2536584,120.540559,22.929806,,2028772536584
檢核ok,,屏東,旗山,旗山10,6,月光山,A38-13-06,202682,2536480,120.538661,22.928861,,2026822536480
檢核ok,,屏東,旗山,旗山11,1,紅花子農路,旗山11-01,217993,2567446,120.687292,23.20886,,2179932567446
檢核ok,,屏東,旗山,旗山11,2,紅花子農路,旗山11-02,217862,2567262,120.686016,23.20720,,2178622567262
檢核ok,,屏東,旗山,旗山11,3,紅花子農路,旗山11-03,217955,2567068,120.686929,23.20545,,2179552567068
檢核ok,,屏東,旗山,旗山11,4,紅花子農路,旗山11-04,217774,2566921,120.685163,23.20412,,2177742566921
檢核ok,,屏東,旗山,旗山11,5,紅花子農路,旗山11-05,218160,2567071,120.688931,23.20548,,2181602567071
檢核ok,,屏東,旗山,旗山11,6,紅花子農路,旗山11-06,218184,2566805,120.689171,23.20308,,2181842566805
檢核ok,,屏東,恆春,恆春1,1,墾丁苗圃,恆春1-01,230183,2428173,120.808137,21.951259,,2301832428173
檢核ok,,屏東,恆春,恆春1,2,墾丁苗圃,恆春1-02,230136,2428382,120.807679,21.953147,,2301362428382
檢核ok,,屏東,恆春,恆春1,3,墾丁苗圃,恆春1-03,230269,2428597,120.808964,21.95509,,2302692428597
檢核ok,,屏東,恆春,恆春1,4,墾丁苗圃,恆春1-04,230310,2428807,120.809359,21.956987,,2303102428807
檢核ok,,屏東,恆春,恆春1,5,墾丁苗圃,恆春1-05,230038,2428568,120.806728,21.954825,,2300382428568
檢核ok,,屏東,恆春,恆春1,6,墾丁苗圃,恆春1-06,230083,2428768,120.807162,21.956632,,2300832428768
檢核ok,,屏東,恆春,恆春2,1,恆春事業區第9林班,恆春2-01,224608,2448389,120.753846,22.133773,,2246082448389
檢核ok,,屏東,恆春,恆春2,2,恆春事業區第9林班,恆春2-02,224626,2448648,120.754016,22.136112,,2246262448648
檢核ok,,屏東,恆春,恆春2,3,恆春事業區第9林班,恆春2-03,224578,2448876,120.753548,22.138171,,2245782448876
檢核ok,,屏東,恆春,恆春2,4,恆春事業區第9林班,恆春2-04,224566,2449317,120.753424,22.142154,,2245662449317
檢核ok,,屏東,恆春,恆春2,5,恆春事業區第9林班,恆春2-05,224640,2449583,120.754137,22.144557,,2246402449583
檢核ok,,屏東,恆春,恆春2,6,恆春事業區第9林班,恆春2-06,224509,2450158,120.752858,22.149748,,2245092450158
@,檢核ok,屏東,恆春,恆春3,1,恆春事業區第29林班,恆春3-01,225366,2445669,120.761235,22.109218,,2253662445669
@,樣點兩兩距離不足200m，建議移到樣點6所在的大馬路上。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,恆春3,2,恆春事業區第29林班,恆春3-02,225331,2445643,120.760897,22.108982,,2253312445643
@,樣點兩兩距離不足200m，建議移到樣點6所在的大馬路上。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,恆春3,3,恆春事業區第29林班,恆春3-03,225309,2445622,120.760684,22.108792,,2253092445622
@,樣點兩兩距離不足200m，建議移到樣點6所在的大馬路上。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,恆春3,4,恆春事業區第29林班,恆春3-04,225275,2445618,120.760354,22.108756,,2252752445618
@,樣點兩兩距離不足200m，建議移到樣點6所在的大馬路上。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,恆春3,5,恆春事業區第29林班,恆春3-05,225239,2445607,120.760006,22.108656,,2252392445607
@,檢核ok,屏東,恆春,恆春3,6,恆春事業區第29林班,恆春3-06,225360,2445977,120.761173,22.111999,,2253602445977
檢核ok,,屏東,恆春,恆春4,1,國產局接管地射麻裡段,恆春4-01,230850,2440112,120.814454,22.059098,,2308502440112
檢核ok,,屏東,恆春,恆春4,2,國產局接管地射麻裡段,恆春4-02,230603,2439863,120.812064,22.056846,,2306032439863
檢核ok,,屏東,恆春,恆春4,3,國產局接管地射麻裡段,恆春4-03,230232,2438956,120.808481,22.04865,,2302322438956
檢核ok,,屏東,恆春,恆春4,4,國產局接管地射麻裡段,恆春4-04,230234,2438654,120.808504,22.045922,,2302342438654
檢核ok,,屏東,恆春,恆春4,5,國產局接管地射麻裡段,恆春4-05,230357,2438423,120.809698,22.043837,,2303572438423
檢核ok,,屏東,恆春,恆春4,6,國產局接管地射麻裡段,恆春4-06,231173,2438674,120.817601,22.046113,,2311732438674
檢核ok,,屏東,恆春,恆春5,1,恆春事業區第13林班,恆春5-01,227277,2449661,120.779702,22.145298,,2272772449661
檢核ok,,屏東,恆春,恆春5,2,恆春事業區第13林班,恆春5-02,227249,2449916,120.779427,22.147601,,2272492449916
檢核ok,,屏東,恆春,恆春5,3,恆春事業區第13林班,恆春5-03,227176,2450113,120.778716,22.149379,,2271762450113
檢核ok,,屏東,恆春,恆春5,4,恆春事業區第13林班,恆春5-04,226947,2450151,120.776495,22.149719,,2269472450151
檢核ok,,屏東,恆春,恆春5,5,恆春事業區第13林班,恆春5-05,227027,2450378,120.777268,22.151771,,2270272450378
檢核ok,,屏東,恆春,恆春5,6,恆春事業區第13林班,恆春5-06,227213,2450483,120.77907,22.152721,,2272132450483
檢核ok,,屏東,恆春,恆春6,1,恆春事業區第57林班,恆春6-01,233585,2444850,120.840906,22.101918,,2335852444850
檢核ok,,屏東,恆春,恆春6,2,恆春事業區第57林班,恆春6-02,233581,2445124,120.840864,22.104392,,2335812445124
檢核ok,,屏東,恆春,恆春6,3,恆春事業區第57林班,恆春6-03,234466,2445230,120.849441,22.105358,,2344662445230
檢核ok,,屏東,恆春,恆春6,4,恆春事業區第57林班,恆春6-04,233839,2445032,120.843366,22.103564,,2338392445032
檢核ok,,屏東,恆春,恆春6,5,恆春事業區第57林班,恆春6-05,234054,2444950,120.845451,22.102825,,2340542444950
檢核ok,,屏東,恆春,恆春6,6,恆春事業區第57林班,恆春6-06,234218,2445024,120.847039,22.103495,,2342182445024
檢核ok,,屏東,恆春,恆春7,1,恆春事業區第39林班,恆春7-01,231500,2436708,120.820791,22.02836,,2315002436708
檢核ok,,屏東,恆春,恆春7,2,恆春事業區第39林班,恆春7-02,231137,2436350,120.817279,22.025123,,2311372436350
檢核ok,,屏東,恆春,恆春7,3,恆春事業區第39林班,恆春7-03,230514,2436578,120.811241,22.027176,,2305142436578
檢核ok,,屏東,恆春,恆春7,4,恆春事業區第39林班,恆春7-04,230163,2436797,120.807838,22.02915,,2301632436797
檢核ok,,屏東,恆春,恆春7,5,恆春事業區第39林班,恆春7-05,230238,2437049,120.808562,22.031426,,2302382437049
檢核ok,,屏東,恆春,恆春7,6,恆春事業區第39林班,恆春7-06,229913,2436920,120.805415,22.030258,,2299132436920
檢核ok,,屏東,恆春,恆春8,2,恆春事業區第7林班,恆春8-02,223658,2445942,120.744676,22.111658,,2236582445942
檢核ok,,屏東,恆春,恆春8,3,恆春事業區第7林班,恆春8-03,223725,2446175,120.745322,22.113764,,2237252446175
檢核ok,,屏東,恆春,恆春8,4,恆春事業區第7林班,恆春8-04,223812,2446416,120.746161,22.115942,,2238122446416
檢核ok,,屏東,恆春,恆春8,5,恆春事業區第7林班,恆春8-05,223836,2446665,120.74639,22.118191,,2238362446665
檢核ok,,屏東,恆春,恆春8,6,恆春事業區第7林班,恆春8-06,223936,2446845,120.747356,22.119818,,2239362446845
檢核ok,,屏東,恆春,恆春9,1,恆春事業區第35林班,恆春9-01,233461,2426866,120.839887,21.939489,,2334612426866
檢核ok,,屏東,恆春,恆春9,2,恆春事業區第35林班,恆春9-02,233294,2426977,120.838269,21.94049,,2332942426977
檢核ok,,屏東,恆春,恆春9,3,恆春事業區第35林班,恆春9-03,233101,2427100,120.836399,21.941599,,2331012427100
檢核ok,,屏東,恆春,恆春9,4,恆春事業區第35林班,恆春9-04,233206,2427292,120.837414,21.943334,,2332062427292
檢核ok,,屏東,恆春,恆春9,5,恆春事業區第35林班,恆春9-05,233351,2427565,120.838815,21.945801,,2333512427565
檢核ok,,屏東,恆春,恆春9,6,恆春事業區第35林班,恆春9-06,233266,2427785,120.83799,21.947787,,2332662427785
檢核ok,,屏東,恆春,恆春10,1,宣化段、五里亭段,恆春10-01,226283,2438213,120.770232,22.04189,,2262832438213
檢核ok,,屏東,恆春,恆春10,2,宣化段、五里亭段,恆春10-02,226203,2438507,120.769453,22.04454,,2262032438507
檢核ok,,屏東,恆春,恆春10,3,宣化段、五里亭段,恆春10-03,226127,2438915,120.768711,22.04823,,2261272438915
檢核ok,,屏東,恆春,恆春10,4,宣化段、五里亭段,恆春10-04,225570,2439017,120.763313,22.04914,,2255702439017
檢核ok,,屏東,恆春,恆春10,5,宣化段、五里亭段,恆春10-05,226142,2439563,120.768847,22.05408,,2261422439563
檢核ok,,屏東,恆春,恆春10,6,宣化段、五里亭段,恆春10-06,226217,2440194,120.769564,22.05978,,2262172440194
檢核ok,,屏東,恆春,恆春11,1,恆春事業區第53、54林班,恆春11-01,238670,2443090,120.890202,22.08606,,2386702443090
檢核ok,,屏東,恆春,恆春11,2,恆春事業區第53、54林班,恆春11-02,238870,2443395,120.892138,22.08882,,2388702443395
檢核ok,,屏東,恆春,恆春11,3,恆春事業區第53、54林班,恆春11-03,239085,2443601,120.89422,22.09068,,2390852443601
檢核ok,,屏東,恆春,恆春11,4,恆春事業區第53、54林班,恆春11-04,239257,2443913,120.895885,22.09350,,2392572443913
檢核ok,,屏東,恆春,恆春11,5,恆春事業區第53、54林班,恆春11-05,239355,2444177,120.896833,22.09588,,2393552444177
檢核ok,,屏東,恆春,恆春11,6,恆春事業區第53、54林班,恆春11-06,239371,2444560,120.896986,22.09934,,2393712444560
@,檢核ok,屏東,恆春,A26-06,1,屏東科技大學實習林場,A26-06-01,226878,2441576,120.775949,22.072272,,2268782441576
@,檢核ok,屏東,恆春,A26-06,2,屏東科技大學實習林場,A26-06-02,227115,2441800,120.778242,22.074298,,2271152441800
@,檢核ok,屏東,恆春,A26-06,3,屏東科技大學實習林場,A26-06-03,227211,2442016,120.779169,22.07625,,2272112442016
@,建議移到與樣點1~3同樣的道路上，目前距離是ok的。,屏東,恆春,A26-06,4,屏東科技大學實習林場,A26-06-04,226836,2442117,120.775534,22.077157,,2268362442117
@,建議移到與樣點1~3同樣的道路上，目前距離是ok的。,屏東,恆春,A26-06,5,屏東科技大學實習林場,A26-06-05,226753,2441909,120.774733,22.075278,,2267532441909
@,建議移到與樣點1~3同樣的道路上，目前距離是ok的。,屏東,恆春,A26-06,6,屏東科技大學實習林場,A26-06-06,226397,2441660,120.771287,22.073024,,2263972441660
@,樣點1、3、5與其他樣點距離不足200m，建議重新設置樣點。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,A26-07,1,福興大橋（萬里得山）,A26-07-01,232340,2440428,120.828888,22.061967,,2323402440428
@,樣點1、3、5與其他樣點距離不足200m，建議重新設置樣點。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,A26-07,2,福興大橋（萬里得山）,A26-07-02,232377,2440505,120.829245,22.062663,,2323772440505
@,樣點1、3、5與其他樣點距離不足200m，建議重新設置樣點。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,A26-07,3,福興大橋（萬里得山）,A26-07-03,232394,2440351,120.829412,22.061272,,2323942440351
@,樣點1、3、5與其他樣點距離不足200m，建議重新設置樣點。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,A26-07,4,福興大橋（萬里得山）,A26-07-04,232486,2440289,120.830304,22.060713,,2324862440289
@,樣點1、3、5與其他樣點距離不足200m，建議重新設置樣點。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,A26-07,5,福興大橋（萬里得山）,A26-07-05,232549,2440388,120.830913,22.061608,,2325492440388
@,樣點1、3、5與其他樣點距離不足200m，建議重新設置樣點。詳細說明請見<檢核結果及回復綜合整理>。,屏東,恆春,A26-07,6,福興大橋（萬里得山）,A26-07-06,232695,2440391,120.832328,22.061637,,2326952440391
檢核ok,,花蓮,南華,A17-06,1,呂華礦場,A17-06-01,292275,2637751,121.415011,23.84348,,2922752637751
檢核ok,,花蓮,南華,A17-06,2,呂華礦場,A17-06-02,292498,2637677,121.417198,23.842805,,2924982637677
檢核ok,,花蓮,南華,A17-06,3,呂華礦場,A17-06-03,292737,2637415,121.419536,23.840433,,2927372637415
檢核ok,,花蓮,南華,A17-06,4,呂華礦場,A17-06-04,292953,2637169,121.421649,23.838206,,2929532637169
檢核ok,,花蓮,南華,A17-06,5,呂華礦場,A17-06-05,293063,2636976,121.422723,23.836461,,2930632636976
檢核ok,,花蓮,南華,A17-06,6,呂華礦場,A17-06-06,293226,2636741,121.424317,23.834334,,2932262636741
檢核ok,,花蓮,南華,A17-07,1,原荖腦山東方,A17-07-01,296415,2637618,121.455647,23.842164,,2964152637618
檢核ok,,花蓮,南華,A17-07,2,原荖腦山東方,A17-07-02,296556,2637894,121.45704,23.844652,,2965562637894
檢核ok,,花蓮,南華,A17-07,3,原荖腦山東方,A17-07-03,296598,2637698,121.457446,23.842881,,2965982637698
檢核ok,,花蓮,南華,A17-07,4,原荖腦山東方,A17-07-04,296836,2637699,121.459783,23.842883,,2968362637699
檢核ok,,花蓮,南華,A17-07,5,原荖腦山東方,A17-07-05,296978,2637562,121.461172,23.841642,,2969782637562
檢核ok,,花蓮,南華,A17-07,7,原荖腦山東方,A17-07-07,296313,2637819,121.454653,23.843982,,2963132637819
檢核ok,,花蓮,南華,A17-08,1,原荖腦山東南方,A17-08-01,296918,2636921,121.460563,23.835856,,2969182636921
檢核ok,,花蓮,南華,A17-08,3,原荖腦山東南方,A17-08-03,296937,2636684,121.460742,23.833715,,2969372636684
檢核ok,,花蓮,南華,A17-08,4,原荖腦山東南方,A17-08-04,296635,2636788,121.457781,23.834663,,2966352636788
檢核ok,,花蓮,南華,A17-08,5,原荖腦山東南方,A17-08-05,296486,2636964,121.456324,23.836256,,2964862636964
檢核ok,,花蓮,南華,A17-08,6,原荖腦山東南方,A17-08-06,296367,2637139,121.455161,23.83784,,2963672637139
檢核ok,,花蓮,南華,A17-08,7,原荖腦山東南方,A17-08-07,296403,2637354,121.455521,23.83978,,2964032637354
檢核ok,,花蓮,南華,A17-13,1,向陽步道,A17-13-01,306285,2654907,121.553201,23.997954,,3062852654907
檢核ok,,花蓮,南華,A17-13,2,向陽步道,A17-13-02,306388,2654601,121.554201,23.995187,,3063882654601
檢核ok,,花蓮,南華,A17-13,3,向陽步道,A17-13-03,306168,2654221,121.552024,23.991764,,3061682654221
檢核ok,,花蓮,南華,A17-13,4,向陽步道,A17-13-04,305920,2654165,121.549585,23.991267,,3059202654165
檢核ok,,花蓮,南華,A17-13,5,向陽步道,A17-13-05,305682,2654240,121.547249,23.991952,,3056822654240
檢核ok,,花蓮,南華,A17-13,6,向陽步道,A17-13-06,305964,2654429,121.550027,23.993649,,3059642654429
檢核ok,,花蓮,南華,A17-17,1,楓林步道,A17-17-01,305983,2651976,121.55012,23.9715,,3059832651976
檢核ok,,花蓮,南華,A17-17,2,楓林步道,A17-17-02,306008,2651730,121.550356,23.969278,,3060082651730
檢核ok,,花蓮,南華,A17-17,3,楓林步道,A17-17-03,305396,2651962,121.544352,23.971394,,3053962651962
檢核ok,,花蓮,南華,A17-17,4,楓林步道,A17-17-04,305683,2651489,121.547154,23.967113,,3056832651489
檢核ok,,花蓮,南華,A17-17,5,楓林步道,A17-17-05,305448,2651208,121.544834,23.964584,,3054482651208
檢核ok,,花蓮,南華,A17-17,6,楓林步道,A17-17-06,305391,2651651,121.544291,23.968586,,3053912651651
檢核ok,,花蓮,南華,南華1,1,木瓜山8林班,南華1-01,304541,2656454,121.536118,24.011983,,3045412656454
檢核ok,,花蓮,南華,南華1,2,木瓜山8林班,南華1-02,304782,2656336,121.538483,24.010909,,3047822656336
檢核ok,,花蓮,南華,南華1,3,木瓜山8林班,南華1-03,304985,2656305,121.540477,24.010622,,3049852656305
檢核ok,,花蓮,南華,南華1,4,木瓜山8林班,南華1-04,305202,2656132,121.542603,24.009052,,3052022656132
檢核ok,,花蓮,南華,南華1,5,木瓜山8林班,南華1-05,305413,2655891,121.544668,24.006869,,3054132655891
檢核ok,,花蓮,南華,南華1,6,木瓜山8林班,南華1-06,305562,2655557,121.54612,24.003848,,3055622655557
檢核ok,,花蓮,南華,南華2,1,北坑,南華2-01,306791,2631518,121.557277,23.786706,,3067912631518
檢核ok,,花蓮,南華,南華2,2,北坑,南華2-02,306632,2631689,121.555715,23.788299,,3066322631689
檢核ok,,花蓮,南華,南華2,3,北坑,南華2-03,306891,2631725,121.558257,23.788615,,3068912631725
檢核ok,,花蓮,南華,南華2,4,北坑,南華2-04,306154,2631781,121.551028,23.789147,,3061542631781
檢核ok,,花蓮,南華,南華2,5,北坑,南華2-05,306444,2632054,121.553884,23.791602,,3064442632054
檢核ok,,花蓮,南華,南華2,6,北坑,南華2-06,306591,2631863,121.555319,23.789872,,3065912631863
檢核ok,,花蓮,南華,南華3,1,南坑,南華3-01,304920,2629684,121.538844,23.77026,,3049202629684
檢核ok,,花蓮,南華,南華3,2,南坑,南華3-02,304979,2629880,121.539427,23.772023,,3049792629880
檢核ok,,花蓮,南華,南華3,3,南坑,南華3-03,304716,2629916,121.536848,23.772357,,3047162629916
檢核ok,,花蓮,南華,南華3,4,南坑,南華3-04,304474,2629968,121.534476,23.772835,,3044742629968
